MJD,Seconds of Day,Azimuth,Elevation
60380.38268518541,33064.502929,-69.50530035335689,42.40282685512368
60380.38268518541,33064.602929,-69.68197879858657,42.497055359246175
60380.38268518541,33064.702929,-69.85865724381625,42.59128386336867
60380.38268518541,33064.802929,-70.03533568904594,42.68551236749117
60380.38268518541,33064.902929,-70.21201413427562,42.77974087161366
60380.38269675942,33065.002929,-70.3886925795053,42.87396937573616
60380.38269675942,33065.102929,-70.56537102473499,42.96819787985866
60380.38269675942,33065.202929,-70.74204946996467,43.062426383981155
60380.38269675942,33065.302929,-70.91872791519435,43.15665488810365
60380.38269675942,33065.402929,-71.09540636042404,43.25088339222615
60380.38269675942,33065.502929,-71.27208480565372,43.34511189634865
60380.38269675942,33065.602929,-71.44876325088339,43.439340400471146
60380.38269675942,33065.702929,-71.62544169611307,43.53356890459364
60380.38269675942,33065.802929,-71.80212014134275,43.62779740871614
60380.38269675942,33065.902929,-71.97879858657244,43.72202591283863
60380.38270833343,33066.002929,-72.15547703180212,43.81625441696113
60380.38270833343,33066.102929,-72.3321554770318,43.91048292108363
60380.38270833343,33066.202929,-72.50883392226149,44.004711425206125
60380.38270833343,33066.302929,-72.68551236749117,44.09893992932862
60380.38270833343,33066.402929,-72.86219081272085,44.19316843345112
60380.38270833343,33066.502929,-73.03886925795054,44.28739693757362
60380.38270833343,33066.602929,-73.21554770318022,44.381625441696116
60380.38270833343,33066.702929,-73.3922261484099,44.47585394581861
60380.38270833343,33066.802929,-73.56890459363957,44.57008244994111
60380.38270833343,33066.902929,-73.74558303886926,44.66431095406361
60380.382719907444,33067.002929,-73.92226148409894,44.7585394581861
60380.382719907444,33067.102929,-74.09893992932862,44.8527679623086
60380.382719907444,33067.202929,-74.2756183745583,44.946996466431095
60380.382719907444,33067.302929,-74.45229681978799,45.04122497055359
60380.382719907444,33067.402929,-74.62897526501767,45.13545347467609
60380.382719907444,33067.502929,-74.80565371024736,45.22968197879859
60380.382719907444,33067.602929,-74.98233215547704,45.323910482921086
60380.382719907444,33067.702929,-75.15901060070672,45.418138987043584
60380.382719907444,33067.802929,-75.3356890459364,45.51236749116608
60380.382719907444,33067.902929,-75.51236749116607,45.60659599528858
60380.382731481455,33068.002929,-75.68904593639576,45.70082449941108
60380.382731481455,33068.102929,-75.86572438162544,45.79505300353357
60380.382731481455,33068.202929,-76.04240282685512,45.889281507656065
60380.382731481455,33068.302929,-76.21908127208481,45.98351001177856
60380.382731481455,33068.402929,-76.39575971731449,46.07773851590106
60380.382731481455,33068.502929,-76.57243816254417,46.17196702002356
60380.382731481455,33068.602929,-76.74911660777386,46.266195524146056
60380.382731481455,33068.702929,-76.92579505300354,46.360424028268554
60380.382731481455,33068.802929,-77.10247349823322,46.45465253239105
60380.382731481455,33068.902929,-77.2791519434629,46.54888103651355
60380.38274305547,33069.002929,-77.45583038869258,46.64310954063605
60380.38274305547,33069.102929,-77.63250883392226,46.737338044758545
60380.38274305547,33069.202929,-77.80918727915194,46.831566548881035
60380.38274305547,33069.302929,-77.98586572438163,46.92579505300353
60380.38274305547,33069.402929,-78.16254416961131,47.02002355712603
60380.38274305547,33069.502929,-78.33922261484099,47.11425206124853
60380.38274305547,33069.602929,-78.51590106007068,47.208480565371026
60380.38274305547,33069.702929,-78.69257950530036,47.302709069493524
60380.38274305547,33069.802929,-78.86925795053004,47.39693757361602
60380.38274305547,33069.902929,-79.04593639575972,47.49116607773852
60380.38275462948,33070.002929,-79.22261484098941,47.58539458186102
60380.38275462948,33070.102929,-79.39929328621909,47.679623085983515
60380.38275462948,33070.202929,-79.57597173144876,47.773851590106005
60380.38275462948,33070.302929,-79.75265017667844,47.8680800942285
60380.38275462948,33070.402929,-79.92932862190813,47.962308598351
60380.38275462948,33070.502929,-80.10600706713781,48.0565371024735
60380.38275462948,33070.602929,-80.2826855123675,48.150765606595996
60380.38275462948,33070.702929,-80.45936395759718,48.244994110718494
60380.38275462948,33070.802929,-80.63604240282686,48.33922261484099
60380.38275462948,33070.902929,-80.81272084805654,48.43345111896349
60380.38276620349,33071.002929,-80.98939929328623,48.52767962308599
60380.38276620349,33071.102929,-81.16607773851591,48.621908127208485
60380.38276620349,33071.202929,-81.34275618374559,48.71613663133098
60380.38276620349,33071.302929,-81.51943462897526,48.81036513545347
60380.38276620349,33071.402929,-81.69611307420494,48.90459363957597
60380.38276620349,33071.502929,-81.87279151943463,48.99882214369847
60380.38276620349,33071.602929,-82.04946996466431,49.09305064782097
60380.38276620349,33071.702929,-82.226148409894,49.187279151943464
60380.38276620349,33071.802929,-82.40282685512368,49.28150765606596
60380.38276620349,33071.902929,-82.57950530035336,49.37573616018846
60380.382777777966,33072.002929,-82.75618374558304,49.46996466431096
60380.382777777966,33072.102929,-82.93286219081273,49.564193168433455
60380.382777777966,33072.202929,-83.10954063604241,49.65842167255595
60380.382777777966,33072.302929,-83.2862190812721,49.75265017667844
60380.382777777966,33072.402929,-83.46289752650178,49.84687868080094
60380.382777777966,33072.502929,-83.63957597173145,49.94110718492344
60380.382777777966,33072.602929,-83.81625441696113,50.03533568904594
60380.382777777966,33072.702929,-83.99293286219081,50.129564193168434
60380.382777777966,33072.802929,-84.1696113074205,50.22379269729093
60380.382777777966,33072.902929,-84.34628975265018,50.31802120141343
60380.38278935198,33073.002929,-84.52296819787986,50.41224970553593
60380.38278935198,33073.102929,-84.69964664310955,50.506478209658425
60380.38278935198,33073.202929,-84.87632508833923,50.60070671378092
60380.38278935198,33073.302929,-85.05300353356891,50.69493521790342
60380.38278935198,33073.402929,-85.2296819787986,50.78916372202591
60380.38278935198,33073.502929,-85.40636042402828,50.88339222614841
60380.38278935198,33073.602929,-85.58303886925795,50.97762073027091
60380.38278935198,33073.702929,-85.75971731448763,51.071849234393405
60380.38278935198,33073.802929,-85.93639575971731,51.1660777385159
60380.38278935198,33073.902929,-86.113074204947,51.2603062426384
60380.38280092599,33074.002929,-86.28975265017668,51.3545347467609
60380.38280092599,33074.102929,-86.46643109540636,51.448763250883395
60380.38280092599,33074.202929,-86.64310954063605,51.54299175500589
60380.38280092599,33074.302929,-86.81978798586573,51.63722025912839
60380.38280092599,33074.402929,-86.99646643109541,51.73144876325089
60380.38280092599,33074.502929,-87.1731448763251,51.82567726737338
60380.38280092599,33074.602929,-87.34982332155478,51.91990577149588
60380.38280092599,33074.702929,-87.52650176678445,52.014134275618375
60380.38280092599,33074.802929,-87.70318021201413,52.10836277974087
60380.38280092599,33074.902929,-87.87985865724382,52.20259128386337
60380.3828125,33075.002929,-88.0565371024735,52.29681978798587
60380.3828125,33075.102929,-88.23321554770318,52.391048292108366
60380.3828125,33075.202929,-88.40989399293287,52.48527679623086
60380.3828125,33075.302929,-88.58657243816255,52.57950530035336
60380.3828125,33075.402929,-88.76325088339223,52.67373380447586
60380.3828125,33075.502929,-88.93992932862191,52.76796230859836
60380.3828125,33075.602929,-89.1166077738516,52.86219081272085
60380.3828125,33075.702929,-89.29328621908128,52.956419316843345
60380.3828125,33075.802929,-89.46996466431096,53.05064782096584
60380.3828125,33075.902929,-89.64664310954063,53.14487632508834
60380.38282407401,33076.002929,-89.82332155477032,53.23910482921084
60380.38282407401,33076.102929,-90.0,53.333333333333336
60380.38282407401,33076.202929,-90.17667844522968,53.42756183745583
60380.38282407401,33076.302929,-90.35335689045937,53.52179034157833
60380.38282407401,33076.402929,-90.53003533568905,53.61601884570083
60380.38282407401,33076.502929,-90.70671378091873,53.71024734982333
60380.38282407401,33076.602929,-90.88339222614842,53.80447585394582
60380.38282407401,33076.702929,-91.0600706713781,53.898704358068315
60380.38282407401,33076.802929,-91.23674911660778,53.99293286219081
60380.38282407401,33076.902929,-91.41342756183747,54.08716136631331
60380.38283564802,33077.002929,-91.59010600706713,54.18138987043581
60380.38283564802,33077.102929,-91.76678445229682,54.275618374558306
60380.38283564802,33077.202929,-91.9434628975265,54.369846878680804
60380.38283564802,33077.302929,-92.12014134275618,54.4640753828033
60380.38283564802,33077.402929,-92.29681978798587,54.5583038869258
60380.38283564802,33077.502929,-92.47349823321555,54.6525323910483
60380.38283564802,33077.602929,-92.65017667844523,54.746760895170794
60380.38283564802,33077.702929,-92.82685512367492,54.840989399293285
60380.38283564802,33077.802929,-93.0035335689046,54.93521790341578
60380.38283564802,33077.902929,-93.18021201413428,55.02944640753828
60380.382847222034,33078.002929,-93.35689045936397,55.12367491166078
60380.382847222034,33078.102929,-93.53356890459364,55.217903415783276
60380.382847222034,33078.202929,-93.71024734982332,55.312131919905774
60380.382847222034,33078.302929,-93.886925795053,55.40636042402827
60380.382847222034,33078.402929,-94.06360424028269,55.50058892815077
60380.382847222034,33078.502929,-94.24028268551237,55.59481743227327
60380.382847222034,33078.602929,-94.41696113074205,55.689045936395765
60380.382847222034,33078.702929,-94.59363957597174,55.783274440518255
60380.382847222034,33078.802929,-94.77031802120142,55.87750294464075
60380.382847222034,33078.902929,-94.9469964664311,55.97173144876325
60380.38285879651,33079.002929,-95.12367491166079,56.06595995288575
60380.38285879651,33079.102929,-95.30035335689047,56.160188457008246
60380.38285879651,33079.202929,-95.47703180212015,56.254416961130744
60380.38285879651,33079.302929,-95.65371024734982,56.34864546525324
60380.38285879651,33079.402929,-95.8303886925795,56.44287396937574
60380.38285879651,33079.502929,-96.00706713780919,56.53710247349824
60380.38285879651,33079.602929,-96.18374558303887,56.631330977620735
60380.38285879651,33079.702929,-96.36042402826855,56.72555948174323
60380.38285879651,33079.802929,-96.53710247349824,56.81978798586572
60380.38285879651,33079.902929,-96.71378091872792,56.91401648998822
60380.38287037052,33080.002929,-96.8904593639576,57.00824499411072
60380.38287037052,33080.102929,-97.06713780918729,57.102473498233216
60380.38287037052,33080.202929,-97.24381625441697,57.196702002355714
60380.38287037052,33080.302929,-97.42049469964665,57.29093050647821
60380.38287037052,33080.402929,-97.59717314487632,57.38515901060071
60380.38287037052,33080.502929,-97.773851590106,57.47938751472321
60380.38287037052,33080.602929,-97.95053003533569,57.573616018845705
60380.38287037052,33080.702929,-98.12720848056537,57.6678445229682
60380.38287037052,33080.802929,-98.30388692579506,57.7620730270907
60380.38287037052,33080.902929,-98.48056537102474,57.85630153121319
60380.38288194453,33081.002929,-98.65724381625442,57.95053003533569
60380.38288194453,33081.102929,-98.8339222614841,58.044758539458186
60380.38288194453,33081.202929,-99.01060070671379,58.138987043580684
60380.38288194453,33081.302929,-99.18727915194347,58.23321554770318
60380.38288194453,33081.402929,-99.36395759717315,58.32744405182568
60380.38288194453,33081.502929,-99.54063604240284,58.42167255594818
60380.38288194453,33081.602929,-99.7173144876325,58.515901060070675
60380.38288194453,33081.702929,-99.89399293286219,58.61012956419317
60380.38288194453,33081.802929,-100.07067137809187,58.70435806831567
60380.38288194453,33081.902929,-100.24734982332156,58.79858657243817
60380.382893518545,33082.002929,-100.42402826855124,58.89281507656066
60380.382893518545,33082.102929,-100.60070671378092,58.98704358068316
60380.382893518545,33082.202929,-100.7773851590106,59.081272084805654
60380.382893518545,33082.302929,-100.95406360424029,59.17550058892815
60380.382893518545,33082.402929,-101.13074204946997,59.26972909305065
60380.382893518545,33082.502929,-101.30742049469966,59.36395759717315
60380.382893518545,33082.602929,-101.48409893992934,59.458186101295645
60380.382893518545,33082.702929,-101.66077738515901,59.55241460541814
60380.382893518545,33082.802929,-101.83745583038869,59.64664310954064
60380.382893518545,33082.902929,-102.01413427561837,59.74087161366314
60380.382905092556,33083.002929,-102.19081272084806,59.83510011778563
60380.382905092556,33083.102929,-102.36749116607774,59.92932862190813
60380.382905092556,33083.202929,-102.54416961130742,60.023557126030624
60380.382905092556,33083.302929,-102.72084805653711,60.11778563015312
60380.382905092556,33083.402929,-102.89752650176679,60.21201413427562
60380.382905092556,33083.502929,-103.07420494699647,60.30624263839812
60380.382905092556,33083.602929,-103.25088339222616,60.400471142520615
60380.382905092556,33083.702929,-103.42756183745584,60.49469964664311
60380.382905092556,33083.802929,-103.60424028268551,60.58892815076561
60380.382905092556,33083.902929,-103.78091872791519,60.68315665488811
60380.38291666657,33084.002929,-103.95759717314488,60.777385159010606
60380.38291666657,33084.102929,-104.13427561837456,60.8716136631331
60380.38291666657,33084.202929,-104.31095406360424,60.965842167255595
60380.38291666657,33084.302929,-104.48763250883393,61.06007067137809
60380.38291666657,33084.402929,-104.66431095406361,61.15429917550059
60380.38291666657,33084.502929,-104.84098939929329,61.24852767962309
60380.38291666657,33084.602929,-105.01766784452298,61.342756183745585
60380.38291666657,33084.702929,-105.19434628975266,61.43698468786808
60380.38291666657,33084.802929,-105.37102473498234,61.53121319199058
60380.38291666657,33084.902929,-105.54770318021203,61.62544169611308
60380.38292824058,33085.002929,-105.7243816254417,61.719670200235576
60380.38292824058,33085.102929,-105.90106007067138,61.81389870435807
60380.38292824058,33085.202929,-106.07773851590106,61.908127208480565
60380.38292824058,33085.302929,-106.25441696113074,62.00235571260306
60380.38292824058,33085.402929,-106.43109540636043,62.09658421672556
60380.38292824058,33085.502929,-106.60777385159011,62.19081272084806
60380.38292824058,33085.602929,-106.7844522968198,62.285041224970556
60380.38292824058,33085.702929,-106.96113074204948,62.37926972909305
60380.38292824058,33085.802929,-107.13780918727916,62.47349823321555
60380.38292824058,33085.902929,-107.31448763250884,62.56772673733805
60380.382939815056,33086.002929,-107.49116607773853,62.66195524146055
60380.382939815056,33086.102929,-107.6678445229682,62.756183745583044
60380.382939815056,33086.202929,-107.84452296819788,62.850412249705535
60380.382939815056,33086.302929,-108.02120141342756,62.94464075382803
60380.382939815056,33086.402929,-108.19787985865725,63.03886925795053
60380.382939815056,33086.502929,-108.37455830388693,63.13309776207303
60380.382939815056,33086.602929,-108.55123674911661,63.227326266195526
60380.382939815056,33086.702929,-108.7279151943463,63.32155477031802
60380.382939815056,33086.802929,-108.90459363957598,63.41578327444052
60380.382939815056,33086.902929,-109.08127208480566,63.51001177856302
60380.38295138907,33087.002929,-109.25795053003534,63.60424028268552
60380.38295138907,33087.102929,-109.43462897526503,63.698468786808014
60380.38295138907,33087.202929,-109.6113074204947,63.79269729093051
60380.38295138907,33087.302929,-109.78798586572438,63.886925795053
60380.38295138907,33087.402929,-109.96466431095406,63.9811542991755
60380.38295138907,33087.502929,-110.14134275618375,64.075382803298
60380.38295138907,33087.602929,-110.31802120141343,64.1696113074205
60380.38295138907,33087.702929,-110.49469964664311,64.263839811543
60380.38295138907,33087.802929,-110.6713780918728,64.35806831566549
60380.38295138907,33087.902929,-110.84805653710248,64.45229681978799
60380.38296296308,33088.002929,-111.02473498233216,64.54652532391049
60380.38296296308,33088.102929,-111.20141342756185,64.64075382803298
60380.38296296308,33088.202929,-111.37809187279153,64.73498233215548
60380.38296296308,33088.302929,-111.55477031802121,64.82921083627798
60380.38296296308,33088.402929,-111.73144876325088,64.92343934040048
60380.38296296308,33088.502929,-111.90812720848056,65.01766784452298
60380.38296296308,33088.602929,-112.08480565371025,65.11189634864547
60380.38296296308,33088.702929,-112.26148409893993,65.20612485276797
60380.38296296308,33088.802929,-112.43816254416961,65.30035335689047
60380.38296296308,33088.902929,-112.6148409893993,65.39458186101295
60380.38297453709,33089.002929,-112.79151943462898,65.48881036513545
60380.38297453709,33089.102929,-112.96819787985866,65.58303886925795
60380.38297453709,33089.202929,-113.14487632508835,65.67726737338045
60380.38297453709,33089.302929,-113.32155477031803,65.77149587750294
60380.38297453709,33089.402929,-113.49823321554771,65.86572438162544
60380.38297453709,33089.502929,-113.67491166077738,65.95995288574794
60380.38297453709,33089.602929,-113.85159010600707,66.05418138987044
60380.38297453709,33089.702929,-114.02826855123675,66.14840989399293
60380.38297453709,33089.802929,-114.20494699646643,66.24263839811543
60380.38297453709,33089.902929,-114.38162544169612,66.33686690223793
60380.3829861111,33090.002929,-114.5583038869258,66.43109540636043
60380.3829861111,33090.102929,-114.73498233215548,66.52532391048292
60380.3829861111,33090.202929,-114.91166077738517,66.61955241460542
60380.3829861111,33090.302929,-115.08833922261485,66.71378091872792
60380.3829861111,33090.402929,-115.26501766784453,66.80800942285042
60380.3829861111,33090.502929,-115.44169611307422,66.90223792697292
60380.3829861111,33090.602929,-115.6183745583039,66.99646643109541
60380.3829861111,33090.702929,-115.79505300353357,67.09069493521791
60380.3829861111,33090.802929,-115.97173144876325,67.18492343934041
60380.3829861111,33090.902929,-116.14840989399293,67.2791519434629
60380.38299768511,33091.002929,-116.32508833922262,67.37338044758539
60380.38299768511,33091.102929,-116.5017667844523,67.46760895170789
60380.38299768511,33091.202929,-116.67844522968198,67.56183745583039
60380.38299768511,33091.302929,-116.85512367491167,67.65606595995288
60380.38299768511,33091.402929,-117.03180212014135,67.75029446407538
60380.38299768511,33091.502929,-117.20848056537103,67.84452296819788
60380.38299768511,33091.602929,-117.38515901060072,67.93875147232038
60380.38299768511,33091.702929,-117.5618374558304,68.03297997644287
60380.38299768511,33091.802929,-117.73851590106007,68.12720848056537
60380.38299768511,33091.902929,-117.91519434628975,68.22143698468787
60380.38300925912,33092.002929,-118.09187279151945,68.31566548881037
60380.38300925912,33092.102929,-118.26855123674912,68.40989399293287
60380.38300925912,33092.202929,-118.44522968197882,68.50412249705536
60380.38300925912,33092.302929,-118.62190812720848,68.59835100117786
60380.38300925912,33092.402929,-118.79858657243815,68.69257950530036
60380.38300925912,33092.502929,-118.97526501766785,68.78680800942286
60380.38300925912,33092.602929,-119.15194346289752,68.88103651354535
60380.38300925912,33092.702929,-119.32862190812722,68.97526501766785
60380.38300925912,33092.802929,-119.50530035335689,69.06949352179035
60380.38300925912,33092.902929,-119.68197879858658,69.16372202591285
60380.383020833135,33093.002929,-119.85865724381625,69.25795053003534
60380.383020833135,33093.102929,-120.03533568904595,69.35217903415784
60380.383020833135,33093.202929,-120.21201413427562,69.44640753828033
60380.383020833135,33093.302929,-120.38869257950532,69.54063604240282
60380.383020833135,33093.402929,-120.56537102473499,69.63486454652532
60380.383020833135,33093.502929,-120.74204946996466,69.72909305064782
60380.383020833135,33093.602929,-120.91872791519435,69.82332155477032
60380.383020833135,33093.702929,-121.09540636042402,69.91755005889281
60380.383020833135,33093.802929,-121.27208480565372,70.01177856301531
60380.383020833135,33093.902929,-121.44876325088339,70.10600706713781
60380.38303240761,33094.002929,-121.62544169611309,70.20023557126031
60380.38303240761,33094.102929,-121.80212014134275,70.2944640753828
60380.38303240761,33094.202929,-121.97879858657245,70.3886925795053
60380.38303240761,33094.302929,-122.15547703180212,70.4829210836278
60380.38303240761,33094.402929,-122.33215547703182,70.5771495877503
60380.38303240761,33094.502929,-122.50883392226149,70.6713780918728
60380.38303240761,33094.602929,-122.68551236749116,70.7656065959953
60380.38303240761,33094.702929,-122.86219081272085,70.85983510011779
60380.38303240761,33094.802929,-123.03886925795052,70.95406360424029
60380.38303240761,33094.902929,-123.21554770318022,71.04829210836279
60380.38304398162,33095.002929,-123.39222614840989,71.14252061248528
60380.38304398162,33095.102929,-123.56890459363959,71.23674911660778
60380.38304398162,33095.202929,-123.74558303886926,71.33097762073028
60380.38304398162,33095.302929,-123.92226148409895,71.42520612485276
60380.38304398162,33095.402929,-124.09893992932862,71.51943462897526
60380.38304398162,33095.502929,-124.27561837455832,71.61366313309776
60380.38304398162,33095.602929,-124.45229681978799,71.70789163722026
60380.38304398162,33095.702929,-124.62897526501769,71.80212014134275
60380.38304398162,33095.802929,-124.80565371024736,71.89634864546525
60380.38304398162,33095.902929,-124.98233215547702,71.99057714958775
60380.383055555634,33096.002929,-125.15901060070672,72.08480565371025
60380.383055555634,33096.102929,-125.33568904593639,72.17903415783275
60380.383055555634,33096.202929,-125.51236749116609,72.27326266195524
60380.383055555634,33096.302929,-125.68904593639576,72.36749116607774
60380.383055555634,33096.402929,-125.86572438162545,72.46171967020024
60380.383055555634,33096.502929,-126.04240282685512,72.55594817432274
60380.383055555634,33096.602929,-126.21908127208482,72.65017667844523
60380.383055555634,33096.702929,-126.39575971731449,72.74440518256773
60380.383055555634,33096.802929,-126.57243816254419,72.83863368669023
60380.383055555634,33096.902929,-126.74911660777386,72.93286219081273
60380.383067129645,33097.002929,-126.92579505300353,73.02709069493523
60380.383067129645,33097.102929,-127.10247349823322,73.12131919905772
60380.383067129645,33097.202929,-127.27915194346289,73.21554770318022
60380.383067129645,33097.302929,-127.45583038869259,73.30977620730272
60380.383067129645,33097.402929,-127.63250883392226,73.4040047114252
60380.383067129645,33097.502929,-127.80918727915196,73.4982332155477
60380.383067129645,33097.602929,-127.98586572438163,73.5924617196702
60380.383067129645,33097.702929,-128.16254416961132,73.6866902237927
60380.383067129645,33097.802929,-128.339222614841,73.78091872791519
60380.383067129645,33097.902929,-128.5159010600707,73.87514723203769
60380.38307870366,33098.002929,-128.69257950530036,73.96937573616019
60380.38307870366,33098.102929,-128.86925795053003,74.06360424028269
60380.38307870366,33098.202929,-129.04593639575972,74.15783274440518
60380.38307870366,33098.302929,-129.2226148409894,74.25206124852768
60380.38307870366,33098.402929,-129.3992932862191,74.34628975265018
60380.38307870366,33098.502929,-129.57597173144876,74.44051825677268
60380.38307870366,33098.602929,-129.75265017667846,74.53474676089517
60380.38307870366,33098.702929,-129.92932862190813,74.62897526501767
60380.38307870366,33098.802929,-130.10600706713782,74.72320376914017
60380.38307870366,33098.902929,-130.2826855123675,74.81743227326267
60380.38309027767,33099.002929,-130.4593639575972,74.91166077738517
60380.38309027767,33099.102929,-130.63604240282686,75.00588928150766
60380.38309027767,33099.202929,-130.81272084805653,75.10011778563016
60380.38309027767,33099.302929,-130.98939929328623,75.19434628975266
60380.38309027767,33099.402929,-131.1660777385159,75.28857479387516
60380.38309027767,33099.502929,-131.3427561837456,75.38280329799764
60380.38309027767,33099.602929,-131.51943462897526,75.47703180212014
60380.38309027767,33099.702929,-131.69611307420496,75.57126030624264
60380.38309027767,33099.802929,-131.87279151943463,75.66548881036513
60380.38309027767,33099.902929,-132.04946996466433,75.75971731448763
60380.38310185168,33100.002929,-132.226148409894,75.85394581861013
60380.38310185168,33100.102929,-132.4028268551237,75.94817432273263
60380.38310185168,33100.202929,-132.57950530035336,76.04240282685512
60380.38310185168,33100.302929,-132.75618374558303,76.13663133097762
60380.38310185168,33100.402929,-132.93286219081273,76.23085983510012
60380.38310185168,33100.502929,-133.1095406360424,76.32508833922262
60380.38310185168,33100.602929,-133.2862190812721,76.41931684334511
60380.38310185168,33100.702929,-133.46289752650176,76.51354534746761
60380.38310185168,33100.802929,-133.63957597173146,76.60777385159011
60380.38310185168,33100.902929,-133.81625441696113,76.70200235571261
60380.383113426156,33101.002929,-133.99293286219083,76.7962308598351
60380.383113426156,33101.102929,-134.1696113074205,76.8904593639576
60380.383113426156,33101.202929,-134.3462897526502,76.9846878680801
60380.383113426156,33101.302929,-134.52296819787986,77.0789163722026
60380.383113426156,33101.402929,-134.69964664310956,77.1731448763251
60380.383113426156,33101.502929,-134.87632508833923,77.2673733804476
60380.383113426156,33101.602929,-135.0530035335689,77.36160188457009
60380.383113426156,33101.702929,-135.2296819787986,77.45583038869258
60380.383113426156,33101.802929,-135.40636042402826,77.55005889281507
60380.383113426156,33101.902929,-135.58303886925796,77.64428739693757
60380.38312500017,33102.002929,-135.75971731448763,77.73851590106007
60380.38312500017,33102.102929,-135.93639575971733,77.83274440518257
60380.38312500017,33102.202929,-136.113074204947,77.92697290930506
60380.38312500017,33102.302929,-136.2897526501767,78.02120141342756
60380.38312500017,33102.402929,-136.46643109540636,78.11542991755006
60380.38312500017,33102.502929,-136.64310954063606,78.20965842167256
60380.38312500017,33102.602929,-136.81978798586573,78.30388692579506
60380.38312500017,33102.702929,-136.9964664310954,78.39811542991755
60380.38312500017,33102.802929,-137.1731448763251,78.49234393404005
60380.38312500017,33102.902929,-137.34982332155477,78.58657243816255
60380.38313657418,33103.002929,-137.52650176678446,78.68080094228505
60380.38313657418,33103.102929,-137.70318021201413,78.77502944640754
60380.38313657418,33103.202929,-137.87985865724383,78.86925795053004
60380.38313657418,33103.302929,-138.0565371024735,78.96348645465254
60380.38313657418,33103.402929,-138.2332155477032,79.05771495877504
60380.38313657418,33103.502929,-138.40989399293287,79.15194346289753
60380.38313657418,33103.602929,-138.58657243816256,79.24617196702003
60380.38313657418,33103.702929,-138.76325088339223,79.34040047114253
60380.38313657418,33103.802929,-138.9399293286219,79.43462897526501
60380.38313657418,33103.902929,-139.1166077738516,79.52885747938751
60380.38314814819,33104.002929,-139.29328621908127,79.62308598351001
60380.38314814819,33104.102929,-139.46996466431096,79.7173144876325
60380.38314814819,33104.202929,-139.64664310954063,79.811542991755
60380.38314814819,33104.302929,-139.82332155477033,79.9057714958775
60380.38314814819,33104.402929,-140.0,80.0
